id,TipoDeInmueble,TipoDeOperacion,Dormitorios,Precio,Moneda,Zona,FechaDeActualización,Descripcion
2375,Comercio,Alquiler,,300000.0,Pesos,Bº Las Magnolias,22.09.2023,alquilo galpon de 300 mts. 
2376,Comercio,Alquiler,,45000.0,Pesos,Bº Alto Alberdi,22.09.2023,ALQUILO LOCAL $45.000 ALTO ALBERDI
2377,Duplex,Alquiler,2.0,250.0,Pesos,Bº Cofico,22.09.2023,COFICO- DIRECTO CON DUEÑA -SIN COMISION
2378,Departamento,Alquiler,1.0,65000.0,Pesos,Bº Amp. Residencial America,22.09.2023,DEPARTAMENTO EN AMPLIACION RESIDENCIAL AMÉRICA! ID 6017
2379,Comercio,Alquiler,,80000.0,Pesos,Bº General Bustos,22.09.2023,"Locales sobre Av Juan B Justo,  arteria principal de la zona ID 5196"
2380,Departamento,Alquiler,2.0,85000.0,Pesos,Bº Cerro Norte,22.09.2023,DPTO 2 DORMITORIO DISPONIBLE YA
2381,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Centro,22.09.2023,VENDO depto Bv San Juan al 800
2382,Comercio,Alquiler,,45000.0,Pesos,Bº San Ignacio,22.09.2023,ALQUILO LOCAL COMERCIAL SIN EXPENSAS B° San Ignacio
2383,Departamento,Alquiler,3.0,180000.0,Pesos,Bº Las Palmas,22.09.2023,ALQUILER DPTO 3 DORM ARCOS DEL CERRO
2384,Departamento,Alquiler,4.0,300000.0,Pesos,Bº Nueva Córdoba,21.09.2023,Alquilo Nva Cba Piso balcón piscina cochera
2385,Comercio,Alquiler,,1400.0,Dólares,Bº San Martin,21.09.2023,ALQUILER GALPON EN CORDOBA
2387,Casa,Alquiler,3.0,450000.0,Pesos,Bº Claros del Bosque,21.09.2023,"ALQUILO DUPLEX AMOBLADO,  TEMPORAL, BARRIO CERRADO"
2388,Departamento,Alquiler,2.0,120000.0,Pesos,Bº Villa el Libertador,21.09.2023,Departamento en Alquiler 2 dorm con Patio Villa Libertador
2389,Departamento,Alquiler,1.0,115000.0,Pesos,Bº Alberdi,21.09.2023,ALQUILO DPTO DE UN DORMITORIO EN Bº ALBERDI
2390,Comercio,Alquiler,,25000.0,Pesos,Bº Primero de Mayo,21.09.2023,Alquilo Lote cerrado p / lavadero  $25000
2391,Comercio,Alquiler,,40000.0,Pesos,Bº Primero de Mayo,21.09.2023,ALQUILO LOCAL 30M CON BAÑO
2392,Comercio,Alquiler,,55000.0,Pesos,Bº Ferroviario Mitre,21.09.2023,SE ALQUILA LOCAL CON OPCION A VIVIENDA
2393,Departamento,Alquiler,3.0,179000.0,Pesos,Bº Providencia,21.09.2023,OPORTUNIDAD! DEPARTAMENTO 3 DORMITORIOS - SEMI PISO - A METROS DEL CENTRO
2394,Departamento,Alquiler,3.0,300000.0,Pesos,Bº Nueva Córdoba,21.09.2023,ALQUILO HERMOSO DEPTO EN PLENO NUEVA CÓRDOBA
2395,Departamento,Alquiler,1.0,75000.0,Pesos,Bº Kennedy,21.09.2023,ALQUILO DEPARTAMENTO 1 DORMITORIO Kennedy
2396,Comercio,Alquiler,,390000.0,Pesos,Bº Nueva Córdoba,21.09.2023,ALQUILER ANUAL COMERCIAL 
2397,Comercio,Alquiler,,160000.0,Pesos,Bº Urca,21.09.2023,ALQUILER DE DEPARTAMENTO EN BARRIO URCA!!!
2398,Departamento,Alquiler,2.0,360000.0,Pesos,Bº Centro,21.09.2023,ALQUILO DPTO AMOBLADO 2 D CARDINALES N. SUQUIA
2399,Casa,Alquiler,4.0,3000.0,Dólares,Bº El Bosque,21.09.2023,CASA EN ALQUILER EN EL BOSQUE CLUB DE CAMPO
2400,Comercio,Alquiler,,70000.0,Pesos,Bº Alto General Paz,21.09.2023,LOCAL ESQUINA SIN EXPENSAS
2401,Departamento,Alquiler,2.0,360000.0,Pesos,Bº Centro,21.09.2023,ALQUILO DPTO AMOBLADO 2 D CARDINALES N. SUQUIA
2402,Comercio,Alquiler,,180000.0,Pesos,Bº Patria,21.09.2023,IMPORTANTE CASA PARA FINES COMERCIALES SOBRE AV. PATRIA Bº GENERAL PAZ
2404,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,21.09.2023,CENTRO DPTO UN DOR. + ESCRITORIO $ 120.000 -
2405,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Cofico,21.09.2023,ALQUILO DEPARTAMENTO UN DORMITORIO NO SOY DUEÑA
2406,Comercio,Alquiler,,150000.0,Pesos,Bº Bower,20.09.2023,IMPERDIBLE
2407,Comercio,Alquiler,,50000.0,Pesos,Bº Villa el Libertador,20.09.2023,B° VILLA EL LIBERTADOR*ALQUILO LOCAL ESQUINA*BUENA ZONA**$50.000
2408,Departamento,Alquiler,2.0,250000.0,Pesos,null,20.09.2023,ALQUILER DUPLEX DOS DORMITORIOS BARRIO MUTUAL DOCENTE
2409,Departamento,Alquiler,1.0,175000.0,Pesos,Bº Nueva Córdoba Anexa,20.09.2023,Dpto 1 Dormitorio Nazareno IX c /  Pileta y Asadores. Piso Alto. Espectacular!!!
2410,Departamento,Alquiler,1.0,175000.0,Pesos,Bº Nueva Córdoba Anexa,20.09.2023,Dpto 1 Dorm con Piscina y Asadores. Piso Alto. Espectacular Vista. Nazareno  IX.
2411,Departamento,Alquiler,1.0,175000.0,Pesos,Bº Nueva Córdoba Anexa,20.09.2023,Dpto Premium Nazareno IX c /  Pileta y Asadores Piso Alto. Espectacular Vista
2412,Casa,Alquiler,3.0,250000.0,Pesos,Bº Arguello,20.09.2023,Donato Alvarez 9168
2415,Comercio,Alquiler,,75000.0,Pesos,Bº Juniors,20.09.2023,Alquilo Local – Bº Juniors
2416,Departamento,Alquiler,3.0,180000.0,Pesos,Bº Bajo Palermo,20.09.2023,Copia de alquiler dpto. 3 dormitorios con cochera 
2417,Comercio,Alquiler,,80000.0,Pesos,Bº Pueyrredon,20.09.2023,Local barrio Pueyrredon alquiler $ 80.000
2418,Departamento,Alquiler,1.0,70000.0,Pesos,Bº San Martin,20.09.2023,San Martin - Dpto 1 Dorm a estrenar!. Sin expensas! Planta baja con patio
2419,Comercio,Alquiler,,120000.0,Pesos,Bº Cerro de las Rosas,20.09.2023,ALQUILER LOCAL COMERCIAL B° CERRO DE LAS ROSAS
2420,Comercio,Alquiler,,45000.0,Pesos,Bº Centro,20.09.2023,SOLO APTA USO de OFICINA NO VIV. ext c /  baño y kich
2421,Departamento,Alquiler,2.0,250000.0,Pesos,Bº Nueva Córdoba,20.09.2023,ALQ. AMOBLADO - 2 DORMITORIOS - ITUZAINGO 730 - NUEVA CORDOBA
2422,Departamento,Alquiler,1.0,95000.0,Pesos,Bº José Ignacio Díaz SE,20.09.2023,ALQUILA DTO 1 DORM Bº JOSE IGNACIO DIAZ
2423,Departamento,Alquiler,1.0,95000.0,Pesos,Bº José Ignacio Díaz SE,20.09.2023,ALQUILA DTO. 1 DORM JOSE IG. DIAZ
2425,Departamento,Alquiler,2.0,200000.0,Pesos,Bº Quintas de Santa Ana,20.09.2023,Paso Los Andes 2 dor con terraza propia
2426,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Lomas de San Martín,20.09.2023,DEPARTAMENTO ALQUILER 1 DORMITORIO
2427,Comercio,Alquiler,,180000.0,Pesos,Bº Centro,20.09.2023,LOCAL CENTRO SOBRE 9 DE JULIO
2428,Dúplex,Alquiler,2.0,190000.0,Pesos,Bº Alta Córdoba,20.09.2023,ALQUILO DUPLEX ALTA CORDOBA SIN EXPENSAS
2429,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,20.09.2023,Centro Caseros dorm reciclado
2430,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,20.09.2023,Av San Juan dor Alquiler Centro
2431,Departamento,Alquiler,2.0,1200.0,Dólares,Bº Villa Belgrano,20.09.2023,Alquiler Chateau Village departamento 2 dormitorios. Villa Belgrano. Zona norte
2432,Departamento,Alquiler,2.0,1200.0,Dólares,Bº Villa Belgrano,20.09.2023,Villa Belgrano Alquiler Chateau Village Departamento 2 dormitorios.
2433,Departamento,Alquiler,2.0,1200.0,Dólares,Bº Villa Belgrano,20.09.2023,Chateau Village Alquiler Departamento 2 dormitorios. Villa Belgrano. Zona norte 
2434,Departamento,Alquiler,1.0,115000.0,Pesos,Bº General Paz,20.09.2023,"SONOMA RIVERA,  TORRE 2 EXCELENTE VISTA,  UN DORMITORIO,  PISCINA,  GIM,  SAUNA."
2435,Departamento,Alquiler,,110000.0,Pesos,Bº Nueva Córdoba,19.09.2023,Alquilo Depto Nueva Cordoba
2436,Comercio,Alquiler,,130000.0,Pesos,Bº Jardín,19.09.2023,Alquiler Local Comercial en barrio jardin
2437,Duplex,Alquiler,2.0,190000.0,Pesos,Bº Lomas de San Martín,19.09.2023,DUPLEX DOS DORMITORIOS
2438,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Observatorio,19.09.2023,A ESTRENAR! UN DORMITORIO CON BALCÓN
2439,Comercio,Alquiler,,250000.0,Pesos,Bº Villa Esquiu,19.09.2023,ALQUILER HERMOSA FRACCIÓN 3HA S / CAMINO AL GATEADO VILLA ESQUIU
2440,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Centro,19.09.2023,CENTRO UN DORMITORIO MAS ESCRITORIO $ 120.000 !!
2441,Casa,Alquiler,2.0,180000.0,Pesos,Bº Las Flores,19.09.2023,"Se alquila casa 2 dorm,   con patio"
2442,Comercio,Alquiler,,270000.0,Pesos,Bº Nueva Córdoba,19.09.2023,EXCELENTE LOCAL COMERCIAL EN ALQUILER NUEVA CÓRDOBA A METROS DE AVENIDA  VELEZ S
2443,Comercio,Alquiler,,550000.0,Pesos,Bº Centro,19.09.2023,CENTRO - GRAN LOCAL COMERCIAL DE 870 M2 EN 3 PLANTAS CON INGRESO DE VEHÍCULO
2444,Comercio,Alquiler,,80000.0,Pesos,Bº Nueva Córdoba,19.09.2023,ALQUILER DE LOCAL ZONA CENTRO
2445,Comercio,Alquiler,,85000.0,Dólares,Bº Bella Vista,19.09.2023,VENTA GALPON 210 MTS.2 CUB.-CON ESP. ESTACIONAMIENTO-Bº BELLA VISTA-CBA.
2446,Departamento,Alquiler,,65000.0,Pesos,Bº Dean Funes,19.09.2023,ALQUILO MONOAMBIENTE P.A. CON COCHERA BARRIO DEAN FUNES-ZONA FIAT / IVECO $65.000
2447,Departamento,Alquiler,2.0,120000.0,Pesos,Bº Alberdi,19.09.2023,SE ALUILA!!! HERMOSO DPTO EN CALLE SANTA ROSA AL 2800 B° ALBERDI
2448,Departamento,Alquiler,1.0,60000.0,Pesos,Bº Los Paraisos,19.09.2023,Monoambiente amplio! Todos los servicios.
2449,Comercio,Alquiler,,500000.0,Pesos,Bº Centro,19.09.2023,"DEAN FUNES 284 SEMI PEATONAL, SIN EXPENSAS,  3 PLANTAS, 3 BAÑOS,  330 M2."
2450,Comercio,Alquiler,,25000.0,Dólares,Bº Centro,19.09.2023,Excelente Oficina en VENTA! Pleno Centro de la Ciudad de Cordoba.
2451,Comercio,Alquiler,,55000.0,Pesos,Bº Poeta Lugones,19.09.2023,HERMOSO LOCAL- LASCANO COLODRERO 2700 - ZONA COMERCIAL
2452,Comercio,Alquiler,,300000.0,Pesos,Bº Cerro de las Rosas,19.09.2023,ALQUILO LOCAL SOBRE RAFAEL NUÑEZ
2455,Comercio,Alquiler,,300000.0,Pesos,Bº Obrero,19.09.2023,ALQUILO 3 LOCALES A EXTRENAR DE 55M2
2456,Departamento,Alquiler,1.0,350.0,Dólares,Bº Alto Alberdi,19.09.2023,ALQUILO DEPARTAMENTO AMOBLADO
2457,Comercio,Alquiler,,90000.0,Pesos,Bº Villa Cabrera,19.09.2023,ALQUILO LOCAL COMERCIAL EN MOSEÑOR P CABRERA AL 2105
2458,Departamento,Alquiler,1.0,10000.0,Pesos,Bº Centro,19.09.2023,-ARTIGAS SERVICIOS INMOBILIARIOS- BUSCA DPTOS DE 1 Y 2 DORM EN ALQUILER 
2459,Departamento,Alquiler,1.0,255000.0,Pesos,Bº Guemes,18.09.2023,Alquiler Amoblado 1 Dorm en Güemes
2460,Chalet,Alquiler,3.0,19000.0,Pesos,Bº Santa Isabel,18.09.2023,Alquiló chalet.. barrio santa Isabel Córdoba...o vendo
2461,Departamento,Alquiler,2.0,230000.0,Pesos,Bº Nueva Córdoba,18.09.2023,DEPARTAMENTO NUEVA CORDOBA. 2 DORMITORIOS. 1 BAÑO. EXCELENTE UBICACION.  
2462,Departamento,Alquiler,1.0,80000.0,Pesos,Bº Alem L.N.(E),18.09.2023,Av. Alem - B° Leandro N. Alem
2463,Comercio,Alquiler,,350000.0,Pesos,Bº Centro,18.09.2023,A METROS DE CAPITALINAS
2468,Departamento,Alquiler,1.0,205000.0,Pesos,Bº General Paz,18.09.2023,"AMOBLADO - 1D 1 B EXCELENTE,  PISCINA - TERRAZA"
2469,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Alto Alberdi,18.09.2023,DEPARTAMENTO 1 DORM ALQUILER CON COCHERA- ALTO ALBERDI
2470,Departamento,Alquiler,,80000.0,Pesos,Bº Centro,18.09.2023,Alquilo monoambiente sin Expensas en zona centro 
2471,Departamento,Alquiler,2.0,300000.0,Pesos,Bº Nueva Córdoba,18.09.2023,DPTO AMOBLADO PREMIUN NUEVA CBA
2476,Comercio,Alquiler,,120000.0,Pesos,Bº Los Olmos,18.09.2023,B° LOS OLMOS SOBRE ARMADA ARGENTINA**ALQUILO SALON COMERCIAL DE 125m2**
2477,Comercio,Alquiler,,38000.0,Pesos,Bº Centro,18.09.2023,ALQUILER DE OFICINA EN PLENO CENTRO!!!
2478,Departamento,Alquiler,2.0,260000.0,Pesos,Bº Maipu Sección 1,18.09.2023,ALQUILER Bº MAIPU SABATTINI 1864 A MTS PQUE SARMIENTO 2 DOR
2479,Departamento,Alquiler,,35000.0,Pesos,Bº Centro,18.09.2023,CTRO Tribun Pje San Agustin 366
2480,Departamento,Alquiler,2.0,100000.0,Pesos,Bº Centro,18.09.2023,CENTRO Dueño Alquila - Calasanz 334  externo
2481,Departamento,Alquiler,3.0,1200.0,Dólares,Bº Cerro de las Rosas,18.09.2023,CERRO DE LAS ROSAS - CHATEAU VILLAGE - 2 / 3 DOR SUITE - COCHERA
2482,Departamento,Alquiler,3.0,1200.0,Dólares,Bº Villa Belgrano,18.09.2023,VILLA BELGRANO - CHATEAU VILLAGE - 2 / 3 DOR SUITE - COCHERA
2483,Comercio,Alquiler,,50000.0,Pesos,Bº Industrial,18.09.2023,Alquilo Terreno 5000 m² a m de Av Japón
2484,Departamento,Alquiler,2.0,90000.0,Pesos,Bº Bella Vista,18.09.2023,HERMOSO DEPARTAMENTO P.A
2485,Departamento,Alquiler,2.0,250000.0,Pesos,Bº Nueva Córdoba,18.09.2023,"LOCAL OFICINA CON VIVIENDA 2 DORM,  CHACABUCO 386"
2486,Comercio,Alquiler,,22000.0,Pesos,Bº Centro,18.09.2023,OFICINA CON RECEPCIÓN Y PRIVADO $ 22.000 !!!
2487,Casa,Alquiler,3.0,1200.0,Dólares,Bº Villa Warcalde,18.09.2023,CASA EN ALQUILER AMOBLADA VILLA WARCALDE
2488,Departamento,Alquiler,1.0,240000.0,Pesos,Bº Jardín Claret,18.09.2023,"JARDIN CLARET - Condominio SUMMUN - Alquilo 1,  1 y medio y 2 dormitorios "
2489,Departamento,Alquiler,1.0,240000.0,Pesos,Bº Jardín Claret,18.09.2023,"JARDIN CLARET - Condominio SUMMUN - Alquilo 1,  1 y medio y 2 dormitorios "
2490,Comercio,Alquiler,,95000.0,Pesos,Bº Nueva Córdoba,18.09.2023,Loc. Apto gastronomía c / gas. 2 baños. Nva Cba /  Guemes
2491,Departamento,Alquiler,2.0,190000.0,Pesos,Bº Nueva Córdoba,18.09.2023,Alquiler Departamento 2 Dormitorios Nueva Córdoba
2492,Departamento,Alquiler,1.0,125000.0,Pesos,Bº Guemes,18.09.2023,Alquilo Departamento Belgrano al 800
2493,Comercio,Alquiler,,16000.0,Pesos,Bº Centro,17.09.2023,ALQUILO COCHERA calle BELGRANO 
2494,Departamento,Alquiler,1.0,100000.0,Pesos,Bº Alto Alberdi,16.09.2023,ALTO ALBERDI - EXCELENTE DEPTO UN DORMITORIO
2495,Departamento,Alquiler,2.0,90.0,Pesos,Bº Alto General Paz,16.09.2023,dueño alquila
2496,Comercio,Alquiler,,55000.0,Pesos,Bº Rosedal,16.09.2023,"Ruta 20 ALT. 2800 AMPLIO LOCAL IDEAL COMERCIO,  OFICINA O DEPÓSITO"
2497,Casa,Alquiler,2.0,160000.0,Pesos,Bº Don Bosco,16.09.2023,Dueño alquila 2 dorm
2498,Comercio,Alquiler,,650.0,Dólares,Bº Quintas de Arguello,16.09.2023,Alquilo Excelente Galpon-Deposito - Recta martinolli 7700
2499,Comercio,Alquiler,,90000.0,Pesos,Bº Nueva Córdoba,15.09.2023,Nueva Cordoba - Dueño alquila Local  /  Oficina . Sin Gastos!
2500,Comercio,Alquiler,,1800.0,Pesos,Bº Alto Alberdi,15.09.2023,"TERRAPROP ALQUILA Excelente inmueble en dos plantas,  1250mts2"
2501,Casa,Alquiler,2.0,120000.0,Pesos,Bº Residencial Santa Rosa,15.09.2023,Characato - B° Residencial Santa Rosa
2502,Comercio,Alquiler,,24000.0,Pesos,Bº Urquiza,15.09.2023,ALQUILER cochera en TERRAFORTE l - 
2503,Departamento,Alquiler,1.0,260000.0,Pesos,Bº Nueva Córdoba,15.09.2023,Hermoso depto amoblado para alquiler temporal en Nva Cba! 
2504,Comercio,Alquiler,,150000.0,Pesos,Bº San Martin,15.09.2023,ALQUILO LOCAL | B° SAN MARTIN |
2505,Departamento,Alquiler,2.0,240000.0,Pesos,null,15.09.2023,ALQUILER DEPARTAMENTO EN OPERA LUXURY (DOS DORMITORIOS ) BARRIO LAS ROSAS -  CORD
2506,Comercio,Alquiler,,3100.0,Dólares,Bº Ampl. Poeta Lugones,15.09.2023,ALQUILER PISO COMPLETO CON OFICINAS EN PARQUE INDUSTRIAL AEROPUERTO
2507,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Alberdi,15.09.2023,DUEÑO ALQUILA DPTO 1 D
2508,Comercio,Alquiler,,195000.0,Pesos,Bº San Vicente,15.09.2023,GALPÓN TECHO ASTORI $195M
2509,Departamento,Alquiler,3.0,350000.0,Pesos,Bº Maipu Sección 1,15.09.2023,Avenida Sabattini B°Maipu  160 m2 cubiertos Apto uso comercial  / profesional
2510,Departamento,Alquiler,3.0,350000.0,Pesos,Bº Maipu Sección 1,15.09.2023,Avenida Sabattini B°Maipu  160 m2 cubiertos Apto uso comercial  / profesional
2511,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Nueva Córdoba,15.09.2023,NUEVA CORDOBA- UN DORMITORIO- CON AMENITIES
2512,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Nueva Córdoba,15.09.2023,NUEVA CORDOBA- UN DORMITORIO- CON AMENITIES
2513,Comercio,Alquiler,,200000.0,Pesos,Bº San Martin,14.09.2023,Galpón 100 m2 + baño y ofic 
2514,Comercio,Alquiler,,8000.0,Pesos,Bº Villa Cabrera,14.09.2023,ALQUILO COCHERA
2515,Comercio,Alquiler,,35000.0,Pesos,Bº Lomas de San Martín,14.09.2023,ALQUILER LOCAL COMERCIAL B° LOMAS DE SAN MARTIN
2516,Casa,Alquiler,3.0,200000.0,Pesos,Bº Talleres Oeste,14.09.2023,ALQUILO PROPIEDAD 3 HABITACIONES  /  APTA OFICINAS
2517,Casa,Alquiler,3.0,450000.0,Pesos,Bº Chateau Carreras,14.09.2023,Se alquila casa en Country Campo de Vuelo
2518,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Santa Ana,14.09.2023,1 dorm complejo cerrado 
2519,Departamento,Alquiler,1.0,16000.0,Pesos,Bº Alberdi,14.09.2023,ALQUILER TEMPORAL- DUPLEX AMOBLADO - B° ALBERDI
2520,Departamento,Alquiler,1.0,9000.0,Pesos,Bº Alberdi,14.09.2023,ALQUILER TEMPORAL- DEPARTAMENTO AMOBLADO - B° ALBERDI
2521,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Alberdi,14.09.2023,ALQUILO DEPARTAMENTO AMOBLADO - B° ALBERDI
2522,Departamento,Alquiler,1.0,84000.0,Pesos,Bº Yofre Sud,14.09.2023,"Alquilo Dpto. Bº Yofre (s) Cochabamba dor.,  $84    "
2523,Departamento,Alquiler,2.0,160000.0,Pesos,Bº Dean Funes,14.09.2023,PRECIOSO DEPTO 2D Y BALCON CON ASADOR EN BARRIO DEAN FUNES!!!
2524,Comercio,Alquiler,,600.0,Dólares,Bº General Paz,14.09.2023,"ALQUILO Local 80 m2,  Cocina y 2 Baños"
2525,Departamento,Alquiler,1.0,230000.0,Pesos,Bº Nueva Córdoba,14.09.2023,DUEÑO ALQUILA DPTO ILLIA 500-UN DORM
2527,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Observatorio,14.09.2023,"Bº OBSERVATORIO Dpto. 1 d.  2 p.,  Zarraga $"
2528,Departamento,Alquiler,2.0,140000.0,Pesos,Bº Observatorio,14.09.2023,"ALQUILO,  Bº OBSERVATORIO Dpto. 2d. ZARRAGA 1176  $  IN / IMP."
2529,Casa,Alquiler,4.0,550.0,Dólares,Bº Centenario,14.09.2023,ADM INMOB. ALQUILA CASA / USO COMERCIAL - Bº CENTENARIO
2530,Comercio,Alquiler,,67000.0,Pesos,Bº Centro,14.09.2023,"Córdoba,  local comercial en centro calle Sucre"
2531,Comercio,Alquiler,,90000.0,Pesos,Bº Lamadrid,14.09.2023,Alquilo local $90.000 B° Lamadrid
2532,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Nueva Córdoba,14.09.2023,Dpto 1 dormitorio en alquiler - Ideal Estudiante - B° Nueva Córdoba
2533,Departamento,Alquiler,2.0,210.0,Dólares,Bº Centro,14.09.2023,ADM INMOB. ALQUILA DPTO 2dor C / balcón - Bº CENTRO
2534,Departamento,Alquiler,1.0,100000.0,Pesos,Bº Alta Córdoba,14.09.2023,ALQUILER - 1 DORMITORIO - ALTA CORDOBA
2535,Comercio,Alquiler,,50000.0,Pesos,Bº Centro,14.09.2023,Av Gral Paz 81 Oficina Alquiler $50000
2536,Departamento,Alquiler,1.0,25000.0,Pesos,Bº Cabildo,14.09.2023,B° CABILDO*ALQUILO DPTO CHICO-1 DORM-COCINA-BAÑO-PATIO**$25.000
2537,Departamento,Alquiler,2.0,250000.0,Pesos,Bº Centro,14.09.2023,Centro 2 dor 2 bños. en Duplex Alquiler
2538,Comercio,Alquiler,,111.0,Pesos,Bº Nueva Córdoba,14.09.2023,LOCAL EN ALQUILER A METROS DE LA PEATONAL
2539,Comercio,Alquiler,,480000.0,Pesos,Bº Centro,14.09.2023,PATRICIA ARINCI MP ALQUILA LOCAL EN CENTRO CORDOBA
2540,Departamento,Alquiler,2.0,150000.0,Pesos,Bº Alberdi,13.09.2023,SE ALQUILA
2541,Departamento,Alquiler,2.0,100000.0,Pesos,Bº Alto Alberdi,13.09.2023,ALQUILA
2542,Comercio,Alquiler,,450000.0,Pesos,Bº Centro,13.09.2023,☆☆LOCAL COMERCIAL MICRO CENTRO 200m2☆☆
2543,Departamento,Alquiler,2.0,230000.0,Pesos,Bº Nueva Córdoba,13.09.2023,☆☆SEMI PISO EN ALQUILER Nva.Cba☆☆
2544,Casa,Alquiler,2.0,130000.0,Pesos,Bº Talleres Oeste,13.09.2023,Alquilo CASA 2D B° Talleres Oeste
2545,Casa,Alquiler,4.0,550000.0,Pesos,Bº Cerro de las Rosas,13.09.2023,SE ALQUILA GRAN CASA EN JOSE ROQUE FUNES
2546,Comercio,Alquiler,,40.0,Pesos,Bº Centro,13.09.2023,Alquilo Oficina
2547,Comercio,Alquiler,,100000.0,Pesos,Bº Parque Liceo II,13.09.2023,ALQUILO LOCAL EN PROCREAR LICEO
2548,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Pueyrredon,13.09.2023,Depto en condominio cerrado con cochera
2549,Comercio,Alquiler,,200000.0,Pesos,Bº Jardín Espinosa,13.09.2023,LOCAL COMERCIAL / AVDA OHIGGINS 3150 / B° JARDIN
2550,Comercio,Alquiler,,199999.0,Pesos,Bº Jardín Espinosa,13.09.2023,LOCAL COMERCIAL / AVDA OHIGGINS 3150 / B° JARDIN
2551,Departamento,Alquiler,1.0,220000.0,Pesos,Bº Alto Alberdi,13.09.2023,"ALQUILO DEPARTAMENTO AMOBLADO 1 DORM,  VILLA SOL,  AMENITIES"
2552,Comercio,Alquiler,,80000.0,Pesos,Bº Centro,13.09.2023,OFICINA TORRE GARDEN FACTORY
2555,Comercio,Alquiler,,100000.0,Pesos,Bº Cerro de las Rosas,13.09.2023,"Local subsuelo de 150m2,  Gregorio Gavier - Cerro de las Rosas"
2556,Comercio,Alquiler,,80000.0,Pesos,Bº Cerro de las Rosas,13.09.2023,Local 48 m2 Gregorio Gavier 2000.
2557,Casa,Alquiler,2.0,130000.0,Pesos,Bº Villa Adela,13.09.2023,ALQUILER 2 DORM- VILLA ADELA
2558,Comercio,Alquiler,,300000.0,Pesos,Bº Centro,13.09.2023,"alquiler inmueble acto para empresa,  oficinas,  tres plantas"
2559,Comercio,Alquiler,,150000.0,Pesos,Bº Centro,13.09.2023,"Alquilo Local Galeria Cervantes,  Centro"
2560,Departamento,Alquiler,1.0,400.0,Dólares,Bº General Paz,12.09.2023,Alquiler Temporal Dpto 1 Dormitorio B° gral Paz (Córdoba Capital)-Amoblado  y E
2561,Departamento,Alquiler,,80000.0,Pesos,Bº Centro,12.09.2023,MONOAMBIENTE PEQUEÑO PERSONA  SOLA CENTRO DUEÑO SALGUERO 124 SIN EXPENSAS
2562,Casa,Alquiler,2.0,150000.0,Pesos,Bº Yapeyu,12.09.2023,Hermosa casa en alquiler de 3 dormitorios en barrio Yapeyú 
2563,Semipiso,Alquiler,2.0,1600.0,Dólares,Bº Altos de Villa Sol,12.09.2023,Alquiler dpto dos dormitorios Torre Uritorco amoblado.
2564,Departamento,Alquiler,1.0,165000.0,Pesos,Bº Paso de los Andes,12.09.2023,Alquiler temporal departamento 1 dormitorio
2565,Comercio,Alquiler,,290000.0,Pesos,Bº Ameghino Norte,12.09.2023,Galpón en alquiler
2566,Comercio,Alquiler,,240000.0,Pesos,Bº Otro,12.09.2023,alquiler en Parque Industrial
2567,Comercio,Alquiler,,145000.0,Pesos,Bº Alto Alberdi,12.09.2023,Alquilo Oficina – Bº Alto Alberdi (zona Nuevo Centro) 
2568,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Nueva Córdoba,12.09.2023,ALQUILER-DPTO. NUEVA CORDOBA.- CON AMERITIES
2569,Casa,Alquiler,3.0,1000.0,Dólares,Bº Valle Escondido,12.09.2023,Valle escondido - los Sueños. Alquiler
2570,Comercio,Alquiler,,75000.0,Pesos,Bº Villa Azalais,12.09.2023,Capdevila y alem local comercial excelente ubicacion 
2571,Comercio,Alquiler,,140000.0,Pesos,Bº El Refugio,12.09.2023,ALQUILO LOCAL COMERCIAL SOBRE RECTA MARTINOLLI 60 M2
2572,Casa,Alquiler,3.0,379999.0,Pesos,Bº Cerro de las Rosas,12.09.2023,CASA ESQUINA CERRO DE LAS ROSAS COMERCIAL
2573,Comercio,Alquiler,,350000.0,Pesos,Bº Villa Belgrano,12.09.2023,LOCAL EN VILLA BELGRANO CALLE NEPPER
2574,Duplex,Alquiler,3.0,340000.0,Pesos,Bº Rivera Indarte,12.09.2023,DUPLEX EN ALQUILER 3 DORM HOUSING VILLA RIVERA IDARTE
2575,Departamento,Alquiler,2.0,280000.0,Pesos,Bº Nueva Córdoba,12.09.2023,ALQUILER - DPTO DOS DORM-DOS BAÑOS-
